2025-02-04 23:20:47,416 - INFO - Namespace(device='cuda:0', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=8, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='MnMs', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/', log_file_path='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 141/141 [01:24<00:00,  1.67batch/s]
Epoch 412/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.89batch/s]
2025-02-05 08:24:46,396 - INFO - train_loss:1.1792881700164037 in epoch412
2025-02-05 08:24:46,396 - INFO - train_acc:0.9873978647703763 in epoch412
2025-02-05 08:24:46,396 - INFO - Epoch 412: Learning Rate: [7.758509441112988e-06]
Epoch 412/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.86batch/s]
2025-02-05 08:24:51,237 - INFO - valid_loss:1.1943141619364421 in epoch412
2025-02-05 08:24:51,238 - INFO - valid_acc:0.9099613528152715 in epoch412
2025-02-05 08:24:51,238 - INFO - Mean iou = 84.04% in epoch412
Epoch 413/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 08:26:06,429 - INFO - train_loss:1.1792859185671976 in epoch413
2025-02-05 08:26:06,430 - INFO - train_acc:0.9875897669353149 in epoch413
2025-02-05 08:26:06,430 - INFO - Epoch 413: Learning Rate: [7.587972904604618e-06]
Epoch 413/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.95batch/s]
2025-02-05 08:26:11,059 - INFO - valid_loss:1.1942560937669542 in epoch413
2025-02-05 08:26:11,059 - INFO - valid_acc:0.9097705372998496 in epoch413
2025-02-05 08:26:11,059 - INFO - Mean iou = 84.01% in epoch413
Epoch 414/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.89batch/s]
2025-02-05 08:27:25,848 - INFO - train_loss:1.1792332432794232 in epoch414
2025-02-05 08:27:25,848 - INFO - train_acc:0.9876516068407147 in epoch414
2025-02-05 08:27:25,848 - INFO - Epoch 414: Learning Rate: [7.419179965943991e-06]
Epoch 414/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.95batch/s]
2025-02-05 08:27:30,471 - INFO - valid_loss:1.1943996085060968 in epoch414
2025-02-05 08:27:30,471 - INFO - valid_acc:0.9092333961563784 in epoch414
2025-02-05 08:27:30,472 - INFO - Mean iou = 83.92% in epoch414
Epoch 415/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 08:28:46,338 - INFO - train_loss:1.1792547026424542 in epoch415
2025-02-05 08:28:46,338 - INFO - train_acc:0.9875910359326168 in epoch415
2025-02-05 08:28:46,338 - INFO - Epoch 415: Learning Rate: [7.252137563547723e-06]
Epoch 415/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.97batch/s]
2025-02-05 08:28:50,909 - INFO - valid_loss:1.1943778726789687 in epoch415
2025-02-05 08:28:50,910 - INFO - valid_acc:0.9091384218612419 in epoch415
2025-02-05 08:28:50,910 - INFO - Mean iou = 83.91% in epoch415
Epoch 416/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 08:30:05,894 - INFO - train_loss:1.1792598201873454 in epoch416
2025-02-05 08:30:05,894 - INFO - train_acc:0.9878442025812233 in epoch416
2025-02-05 08:30:05,894 - INFO - Epoch 416: Learning Rate: [7.0868525638747045e-06]
Epoch 416/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.92batch/s]
2025-02-05 08:30:10,593 - INFO - valid_loss:1.194213377104865 in epoch416
2025-02-05 08:30:10,594 - INFO - valid_acc:0.9100526045852959 in epoch416
2025-02-05 08:30:10,594 - INFO - Mean iou = 84.05% in epoch416
Epoch 417/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 08:31:25,441 - INFO - train_loss:1.1793189691313615 in epoch417
2025-02-05 08:31:25,441 - INFO - train_acc:0.9877187947854948 in epoch417
2025-02-05 08:31:25,441 - INFO - Epoch 417: Learning Rate: [6.923331761143903e-06]
Epoch 417/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:05<00:00,  1.80batch/s]
2025-02-05 08:31:30,455 - INFO - valid_loss:1.1943520572450426 in epoch417
2025-02-05 08:31:30,455 - INFO - valid_acc:0.9087833262043049 in epoch417
2025-02-05 08:31:30,455 - INFO - Mean iou = 83.85% in epoch417
Epoch 418/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 08:32:45,423 - INFO - train_loss:1.1793156777713316 in epoch418
2025-02-05 08:32:45,423 - INFO - train_acc:0.9876724831773228 in epoch418
2025-02-05 08:32:45,423 - INFO - Epoch 418: Learning Rate: [6.761581877055048e-06]
Epoch 418/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.99batch/s]
2025-02-05 08:32:49,946 - INFO - valid_loss:1.1943836212158203 in epoch418
2025-02-05 08:32:49,946 - INFO - valid_acc:0.9088906154794256 in epoch418
2025-02-05 08:32:49,946 - INFO - Mean iou = 83.87% in epoch418
Epoch 419/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:13<00:00,  1.91batch/s]
2025-02-05 08:34:03,898 - INFO - train_loss:1.1791923587203872 in epoch419
2025-02-05 08:34:03,899 - INFO - train_acc:0.9876926899638944 in epoch419
2025-02-05 08:34:03,899 - INFO - Epoch 419: Learning Rate: [6.601609560512337e-06]
Epoch 419/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.89batch/s]
2025-02-05 08:34:08,653 - INFO - valid_loss:1.1945386330286663 in epoch419
2025-02-05 08:34:08,653 - INFO - valid_acc:0.9079645620658225 in epoch419
2025-02-05 08:34:08,653 - INFO - Mean iou = 83.72% in epoch419
Epoch 420/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.90batch/s]
2025-02-05 08:35:22,817 - INFO - train_loss:1.1792659133884078 in epoch420
2025-02-05 08:35:22,818 - INFO - train_acc:0.9879566343661739 in epoch420
2025-02-05 08:35:22,818 - INFO - Epoch 420: Learning Rate: [6.443421387351158e-06]
Epoch 420/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.84batch/s]
2025-02-05 08:35:27,705 - INFO - valid_loss:1.1943886677424114 in epoch420
2025-02-05 08:35:27,705 - INFO - valid_acc:0.9088909556822407 in epoch420
2025-02-05 08:35:27,706 - INFO - Mean iou = 83.86% in epoch420
Epoch 421/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.89batch/s]
2025-02-05 08:36:42,430 - INFO - train_loss:1.1791530348730426 in epoch421
2025-02-05 08:36:42,430 - INFO - train_acc:0.988070693779249 in epoch421
2025-02-05 08:36:42,431 - INFO - Epoch 421: Learning Rate: [6.287023860067685e-06]
Epoch 421/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.99batch/s]
2025-02-05 08:36:46,952 - INFO - valid_loss:1.1943626403808594 in epoch421
2025-02-05 08:36:46,953 - INFO - valid_acc:0.908979467381954 in epoch421
2025-02-05 08:36:46,953 - INFO - Mean iou = 83.88% in epoch421
Epoch 422/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 08:38:02,029 - INFO - train_loss:1.1793663738467168 in epoch422
2025-02-05 08:38:02,030 - INFO - train_acc:0.9881646828019012 in epoch422
2025-02-05 08:38:02,030 - INFO - Epoch 422: Learning Rate: [6.132423407551748e-06]
Epoch 422/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.92batch/s]
2025-02-05 08:38:06,712 - INFO - valid_loss:1.1943614217970107 in epoch422
2025-02-05 08:38:06,712 - INFO - valid_acc:0.9089678473832955 in epoch422
2025-02-05 08:38:06,713 - INFO - Mean iou = 83.88% in epoch422
Epoch 423/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 08:39:21,833 - INFO - train_loss:1.179365430317872 in epoch423
2025-02-05 08:39:21,834 - INFO - train_acc:0.9880321362599412 in epoch423
2025-02-05 08:39:21,834 - INFO - Epoch 423: Learning Rate: [5.979626384822385e-06]
Epoch 423/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.92batch/s]
2025-02-05 08:39:26,519 - INFO - valid_loss:1.1944515307744343 in epoch423
2025-02-05 08:39:26,520 - INFO - valid_acc:0.9084986716536056 in epoch423
2025-02-05 08:39:26,520 - INFO - Mean iou = 83.80% in epoch423
Epoch 424/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 08:40:41,701 - INFO - train_loss:1.179258125048157 in epoch424
2025-02-05 08:40:41,702 - INFO - train_acc:0.988223833689233 in epoch424
2025-02-05 08:40:41,702 - INFO - Epoch 424: Learning Rate: [5.828639072766762e-06]
Epoch 424/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  2.04batch/s]
2025-02-05 08:40:46,126 - INFO - valid_loss:1.1944669352637396 in epoch424
2025-02-05 08:40:46,126 - INFO - valid_acc:0.908400104001762 in epoch424
2025-02-05 08:40:46,126 - INFO - Mean iou = 83.79% in epoch424
Epoch 425/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 08:42:01,420 - INFO - train_loss:1.1792493745790307 in epoch425
2025-02-05 08:42:01,420 - INFO - train_acc:0.9881821554995225 in epoch425
2025-02-05 08:42:01,421 - INFO - Epoch 425: Learning Rate: [5.67946767788186e-06]
Epoch 425/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.94batch/s]
2025-02-05 08:42:06,074 - INFO - valid_loss:1.1944081121020846 in epoch425
2025-02-05 08:42:06,074 - INFO - valid_acc:0.9088939688243985 in epoch425
2025-02-05 08:42:06,074 - INFO - Mean iou = 83.87% in epoch425
Epoch 426/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 08:43:21,518 - INFO - train_loss:1.1791662383586803 in epoch426
2025-02-05 08:43:21,519 - INFO - train_acc:0.9882656736162024 in epoch426
2025-02-05 08:43:21,519 - INFO - Epoch 426: Learning Rate: [5.532118332019503e-06]
Epoch 426/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.98batch/s]
2025-02-05 08:43:26,063 - INFO - valid_loss:1.1943937540054321 in epoch426
2025-02-05 08:43:26,063 - INFO - valid_acc:0.9088257637438902 in epoch426
2025-02-05 08:43:26,063 - INFO - Mean iou = 83.86% in epoch426
Epoch 427/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 08:44:41,009 - INFO - train_loss:1.179265338478359 in epoch427
2025-02-05 08:44:41,010 - INFO - train_acc:0.9881681592654974 in epoch427
2025-02-05 08:44:41,010 - INFO - Epoch 427: Learning Rate: [5.386597092134153e-06]
Epoch 427/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.99batch/s]
2025-02-05 08:44:45,540 - INFO - valid_loss:1.19447840584649 in epoch427
2025-02-05 08:44:45,540 - INFO - valid_acc:0.9082420138365459 in epoch427
2025-02-05 08:44:45,540 - INFO - Mean iou = 83.77% in epoch427
Epoch 428/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 08:46:01,052 - INFO - train_loss:1.1792590389860438 in epoch428
2025-02-05 08:46:01,053 - INFO - train_acc:0.9883208638078558 in epoch428
2025-02-05 08:46:01,053 - INFO - Epoch 428: Learning Rate: [5.242909940034002e-06]
Epoch 428/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.94batch/s]
