2025-02-02 17:38:53,627 - INFO - Namespace(device='cuda:4', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=6, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/', log_file_path='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/training.log')
Epoch 1/500 [Training]: 100%|██████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-03 03:27:33,460 - INFO - train_loss:1.1502360951900483 in epoch490
2025-02-03 03:27:33,461 - INFO - train_acc:0.9919459124761478 in epoch490
2025-02-03 03:27:33,461 - INFO - Epoch 490: Learning Rate: [1.1272008944693492e-07]
Epoch 490/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.48batch/s]
2025-02-03 03:27:40,304 - INFO - valid_loss:1.1517764259787167 in epoch490
2025-02-03 03:27:40,304 - INFO - valid_acc:0.9377021244228301 in epoch490
2025-02-03 03:27:40,304 - INFO - Mean iou = 88.62% in epoch490
Epoch 491/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 03:28:43,321 - INFO - train_loss:1.1503168082237243 in epoch491
2025-02-03 03:28:43,321 - INFO - train_acc:0.9921582314540064 in epoch491
2025-02-03 03:28:43,322 - INFO - Epoch 491: Learning Rate: [9.320868823696433e-08]
Epoch 491/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:28:50,142 - INFO - valid_loss:1.1517373674056108 in epoch491
2025-02-03 03:28:50,143 - INFO - valid_acc:0.9377222851995473 in epoch491
2025-02-03 03:28:50,143 - INFO - Mean iou = 88.62% in epoch491
Epoch 492/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:29:53,075 - INFO - train_loss:1.1504029309749604 in epoch492
2025-02-03 03:29:53,075 - INFO - train_acc:0.9921743509318829 in epoch492
2025-02-03 03:29:53,076 - INFO - Epoch 492: Learning Rate: [7.574896527669777e-08]
Epoch 492/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:29:59,918 - INFO - valid_loss:1.1517744905808394 in epoch492
2025-02-03 03:29:59,918 - INFO - valid_acc:0.9377034858612745 in epoch492
2025-02-03 03:29:59,918 - INFO - Mean iou = 88.62% in epoch492
Epoch 493/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:31:02,847 - INFO - train_loss:1.1502228772640228 in epoch493
2025-02-03 03:31:02,847 - INFO - train_acc:0.9921829529902745 in epoch493
2025-02-03 03:31:02,848 - INFO - Epoch 493: Learning Rate: [6.03416382669771e-08]
Epoch 493/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:31:09,675 - INFO - valid_loss:1.1517596735673792 in epoch493
2025-02-03 03:31:09,676 - INFO - valid_acc:0.9377751251917946 in epoch493
2025-02-03 03:31:09,676 - INFO - Mean iou = 88.63% in epoch493
Epoch 494/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:32:12,785 - INFO - train_loss:1.1502758646011353 in epoch494
2025-02-03 03:32:12,786 - INFO - train_acc:0.992159531396545 in epoch494
2025-02-03 03:32:12,786 - INFO - Epoch 494: Learning Rate: [4.698734054265199e-08]
Epoch 494/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.55batch/s]
2025-02-03 03:32:19,459 - INFO - valid_loss:1.1517919372109806 in epoch494
2025-02-03 03:32:19,459 - INFO - valid_acc:0.9376686358643538 in epoch494
2025-02-03 03:32:19,459 - INFO - Mean iou = 88.61% in epoch494
Epoch 495/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:33:22,408 - INFO - train_loss:1.150405377149582 in epoch495
2025-02-03 03:33:22,409 - INFO - train_acc:0.9921808980730319 in epoch495
2025-02-03 03:33:22,410 - INFO - Epoch 495: Learning Rate: [3.5686621046608764e-08]
Epoch 495/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.51batch/s]
2025-02-03 03:33:29,183 - INFO - valid_loss:1.151762001654681 in epoch495
2025-02-03 03:33:29,183 - INFO - valid_acc:0.9377302595302256 in epoch495
2025-02-03 03:33:29,184 - INFO - Mean iou = 88.62% in epoch495
Epoch 496/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:34:32,046 - INFO - train_loss:1.1501719343662262 in epoch496
2025-02-03 03:34:32,047 - INFO - train_acc:0.9922010560547585 in epoch496
2025-02-03 03:34:32,047 - INFO - Epoch 496: Learning Rate: [2.643994430716303e-08]
Epoch 496/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.54batch/s]
2025-02-03 03:34:38,735 - INFO - valid_loss:1.1518264307695276 in epoch496
2025-02-03 03:34:38,736 - INFO - valid_acc:0.9375805267316423 in epoch496
2025-02-03 03:34:38,736 - INFO - Mean iou = 88.60% in epoch496
Epoch 497/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:35:41,501 - INFO - train_loss:1.1502870643138885 in epoch497
2025-02-03 03:35:41,502 - INFO - train_acc:0.9922198528705678 in epoch497
2025-02-03 03:35:41,502 - INFO - Epoch 497: Learning Rate: [1.9247690418971313e-08]
Epoch 497/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.51batch/s]
2025-02-03 03:35:48,268 - INFO - valid_loss:1.151707312640022 in epoch497
2025-02-03 03:35:48,492 - INFO - valid_acc:0.9378342614482809 in epoch497
2025-02-03 03:35:48,492 - INFO - Mean iou = 88.64% in epoch497
Epoch 498/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:36:51,371 - INFO - train_loss:1.1503471744060516 in epoch498
2025-02-03 03:36:51,372 - INFO - train_acc:0.9921160880897635 in epoch498
2025-02-03 03:36:51,372 - INFO - Epoch 498: Learning Rate: [1.4110155027428413e-08]
Epoch 498/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
