2025-01-26 01:45:27,643 - INFO - Namespace(device='cuda:1', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=8, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=1000, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_1UNetlinear_1DeepLabV3Plinear_01-26-01-45-26/', log_file_path='../../de_logistics/ACDC_1UNetlinear_1DeepLabV3Plinear_01-26-01-45-26/training.log')
Epoch 1/1000 [Training]: 100%|██████████████████████████████████████████████████████████████████| 75/75 [00:44<00:00,  1.69batch/s]
2025-01-26 14:07:37,519 - INFO - train_acc:0.9903037350303808 in epoch767
2025-01-26 14:07:37,519 - INFO - Epoch 767: Learning Rate: [1.3064537009730731e-05]
Epoch 767/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.59batch/s]
2025-01-26 14:07:52,204 - INFO - valid_loss:1.1090645915583561 in epoch767
2025-01-26 14:07:52,205 - INFO - valid_acc:0.91103812208067 in epoch767
2025-01-26 14:07:52,205 - INFO - Mean iou = 84.28% in epoch767
Epoch 768/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.77batch/s]
2025-01-26 14:08:34,594 - INFO - train_loss:1.0992498938242594 in epoch768
2025-01-26 14:08:34,595 - INFO - train_acc:0.9902723797694651 in epoch768
2025-01-26 14:08:34,595 - INFO - Epoch 768: Learning Rate: [1.2957819197644525e-05]
Epoch 768/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.60batch/s]
2025-01-26 14:08:49,236 - INFO - valid_loss:1.108902241054334 in epoch768
2025-01-26 14:08:49,236 - INFO - valid_acc:0.9112348377245878 in epoch768
2025-01-26 14:08:49,237 - INFO - Mean iou = 84.31% in epoch768
Epoch 769/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 14:09:31,794 - INFO - train_loss:1.0989991331100464 in epoch769
2025-01-26 14:09:31,794 - INFO - train_acc:0.990234365391847 in epoch769
2025-01-26 14:09:31,795 - INFO - Epoch 769: Learning Rate: [1.2851474450257669e-05]
Epoch 769/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.58batch/s]
2025-01-26 14:09:46,534 - INFO - valid_loss:1.1091236723096747 in epoch769
2025-01-26 14:09:46,535 - INFO - valid_acc:0.9107095120157475 in epoch769
2025-01-26 14:09:46,535 - INFO - Mean iou = 84.23% in epoch769
Epoch 770/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 14:10:29,221 - INFO - train_loss:1.0990256532033285 in epoch770
2025-01-26 14:10:29,222 - INFO - train_acc:0.9903426473147124 in epoch770
2025-01-26 14:10:29,222 - INFO - Epoch 770: Learning Rate: [1.2745503838460645e-05]
Epoch 770/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.58batch/s]
2025-01-26 14:10:43,956 - INFO - valid_loss:1.108941624039098 in epoch770
2025-01-26 14:10:43,956 - INFO - valid_acc:0.9113107654701595 in epoch770
2025-01-26 14:10:43,956 - INFO - Mean iou = 84.32% in epoch770
Epoch 771/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.77batch/s]
2025-01-26 14:11:26,451 - INFO - train_loss:1.099016375541687 in epoch771
2025-01-26 14:11:26,452 - INFO - train_acc:0.9904731451005163 in epoch771
2025-01-26 14:11:26,452 - INFO - Epoch 771: Learning Rate: [1.2639908429376313e-05]
Epoch 771/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.63batch/s]
2025-01-26 14:11:40,913 - INFO - valid_loss:1.1089527355997186 in epoch771
2025-01-26 14:11:40,914 - INFO - valid_acc:0.9111771960407921 in epoch771
2025-01-26 14:11:40,914 - INFO - Mean iou = 84.30% in epoch771
Epoch 772/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.77batch/s]
2025-01-26 14:12:23,391 - INFO - train_loss:1.0988948011398316 in epoch772
2025-01-26 14:12:23,392 - INFO - train_acc:0.9905228631195492 in epoch772
2025-01-26 14:12:23,392 - INFO - Epoch 772: Learning Rate: [1.2534689286349253e-05]
Epoch 772/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.58batch/s]
2025-01-26 14:12:38,107 - INFO - valid_loss:1.1092816403037624 in epoch772
2025-01-26 14:12:38,108 - INFO - valid_acc:0.9099313961194638 in epoch772
2025-01-26 14:12:38,108 - INFO - Mean iou = 84.11% in epoch772
Epoch 773/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.77batch/s]
2025-01-26 14:13:20,609 - INFO - train_loss:1.0990220880508423 in epoch773
2025-01-26 14:13:20,610 - INFO - train_acc:0.9903886942210278 in epoch773
2025-01-26 14:13:20,610 - INFO - Epoch 773: Learning Rate: [1.2429847468935081e-05]
Epoch 773/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.62batch/s]
2025-01-26 14:13:35,101 - INFO - valid_loss:1.1090416720038967 in epoch773
2025-01-26 14:13:35,102 - INFO - valid_acc:0.9109618182559596 in epoch773
2025-01-26 14:13:35,102 - INFO - Mean iou = 84.27% in epoch773
Epoch 774/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 14:14:17,819 - INFO - train_loss:1.0989666906992595 in epoch774
2025-01-26 14:14:17,820 - INFO - train_acc:0.9899945819551884 in epoch774
2025-01-26 14:14:17,820 - INFO - Epoch 774: Learning Rate: [1.2325384032889732e-05]
Epoch 774/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.62batch/s]
2025-01-26 14:14:32,350 - INFO - valid_loss:1.1083826046240957 in epoch774
2025-01-26 14:14:32,351 - INFO - valid_acc:0.9120391752023673 in epoch774
2025-01-26 14:14:32,351 - INFO - Mean iou = 84.42% in epoch774
Epoch 775/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.77batch/s]
2025-01-26 14:15:14,621 - INFO - train_loss:1.0988962205251058 in epoch775
2025-01-26 14:15:14,621 - INFO - train_acc:0.9899445550759075 in epoch775
2025-01-26 14:15:14,622 - INFO - Epoch 775: Learning Rate: [1.2221300030158863e-05]
Epoch 775/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.61batch/s]
2025-01-26 14:15:29,164 - INFO - valid_loss:1.1090633869171143 in epoch775
2025-01-26 14:15:29,165 - INFO - valid_acc:0.9107678776390301 in epoch775
2025-01-26 14:15:29,165 - INFO - Mean iou = 84.23% in epoch775
Epoch 776/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.75batch/s]
2025-01-26 14:16:11,964 - INFO - train_loss:1.0990604941050213 in epoch776
2025-01-26 14:16:11,965 - INFO - train_acc:0.9904169222324064 in epoch776
2025-01-26 14:16:11,965 - INFO - Epoch 776: Learning Rate: [1.2117596508867215e-05]
Epoch 776/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.56batch/s]
2025-01-26 14:16:26,790 - INFO - valid_loss:1.1089788016520048 in epoch776
2025-01-26 14:16:26,790 - INFO - valid_acc:0.9111744007384722 in epoch776
2025-01-26 14:16:26,790 - INFO - Mean iou = 84.30% in epoch776
Epoch 777/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.77batch/s]
