2025-02-04 21:42:50,827 - INFO - Namespace(device='cuda:1', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=4, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/', log_file_path='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 150/150 [00:28<00:00,  5.34batch/s]
2025-02-05 01:51:19,918 - INFO - Mean iou = 84.96% in epoch393
Epoch 394/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.29batch/s]
2025-02-05 01:52:05,547 - INFO - train_loss:1.1511871059735617 in epoch394
2025-02-05 01:52:05,549 - INFO - train_acc:0.9830105352461868 in epoch394
2025-02-05 01:52:05,549 - INFO - Epoch 394: Learning Rate: [1.111798959705942e-05]
Epoch 394/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.25batch/s]
2025-02-05 01:52:11,433 - INFO - valid_loss:1.1543054962158203 in epoch394
2025-02-05 01:52:11,433 - INFO - valid_acc:0.9150752681092965 in epoch394
2025-02-05 01:52:11,434 - INFO - Mean iou = 84.93% in epoch394
Epoch 395/500 [Training]: 100%|██████████████████████████████| 150/150 [00:47<00:00,  3.15batch/s]
2025-02-05 01:52:59,042 - INFO - train_loss:1.1510221378008525 in epoch395
2025-02-05 01:52:59,043 - INFO - train_acc:0.9829357793652805 in epoch395
2025-02-05 01:52:59,043 - INFO - Epoch 395: Learning Rate: [1.091733503401085e-05]
Epoch 395/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.72batch/s]
2025-02-05 01:53:04,344 - INFO - valid_loss:1.1542025566101075 in epoch395
2025-02-05 01:53:04,345 - INFO - valid_acc:0.915211831807743 in epoch395
2025-02-05 01:53:04,345 - INFO - Mean iou = 84.95% in epoch395
Epoch 396/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.28batch/s]
2025-02-05 01:53:50,072 - INFO - train_loss:1.151010166009267 in epoch396
2025-02-05 01:53:50,073 - INFO - train_acc:0.9827994501837038 in epoch396
2025-02-05 01:53:50,074 - INFO - Epoch 396: Learning Rate: [1.0718287211773124e-05]
Epoch 396/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.44batch/s]
2025-02-05 01:53:55,712 - INFO - valid_loss:1.1546083641052247 in epoch396
2025-02-05 01:53:55,712 - INFO - valid_acc:0.9144188408205994 in epoch396
2025-02-05 01:53:55,712 - INFO - Mean iou = 84.83% in epoch396
Epoch 397/500 [Training]: 100%|██████████████████████████████| 150/150 [00:47<00:00,  3.19batch/s]
2025-02-05 01:54:42,796 - INFO - train_loss:1.151279348532359 in epoch397
2025-02-05 01:54:42,797 - INFO - train_acc:0.9829096290253555 in epoch397
2025-02-05 01:54:42,797 - INFO - Epoch 397: Learning Rate: [1.0520854312422589e-05]
Epoch 397/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.83batch/s]
2025-02-05 01:54:47,973 - INFO - valid_loss:1.1542860889434814 in epoch397
2025-02-05 01:54:47,973 - INFO - valid_acc:0.9153320822164999 in epoch397
2025-02-05 01:54:47,973 - INFO - Mean iou = 84.97% in epoch397
Epoch 398/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.27batch/s]
2025-02-05 01:55:33,849 - INFO - train_loss:1.1511680444081624 in epoch398
2025-02-05 01:55:33,850 - INFO - train_acc:0.9830243838691021 in epoch398
2025-02-05 01:55:33,850 - INFO - Epoch 398: Learning Rate: [1.0325044451652464e-05]
Epoch 398/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.50batch/s]
2025-02-05 01:55:39,409 - INFO - valid_loss:1.1543012380599975 in epoch398
2025-02-05 01:55:39,409 - INFO - valid_acc:0.9148616706666637 in epoch398
2025-02-05 01:55:39,410 - INFO - Mean iou = 84.90% in epoch398
Epoch 399/500 [Training]: 100%|██████████████████████████████| 150/150 [00:47<00:00,  3.16batch/s]
2025-02-05 01:56:26,941 - INFO - train_loss:1.1511899328231812 in epoch399
2025-02-05 01:56:26,941 - INFO - train_acc:0.9833499720207002 in epoch399
2025-02-05 01:56:26,941 - INFO - Epoch 399: Learning Rate: [1.0130865678439148e-05]
Epoch 399/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.70batch/s]
2025-02-05 01:56:32,267 - INFO - valid_loss:1.154291763305664 in epoch399
2025-02-05 01:56:32,267 - INFO - valid_acc:0.914733115355614 in epoch399
2025-02-05 01:56:32,267 - INFO - Mean iou = 84.88% in epoch399
Epoch 400/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.27batch/s]
2025-02-05 01:57:18,079 - INFO - train_loss:1.1512852986653646 in epoch400
2025-02-05 01:57:18,080 - INFO - train_acc:0.9830363995241138 in epoch400
2025-02-05 01:57:18,080 - INFO - Epoch 400: Learning Rate: [9.938325974711515e-06]
Epoch 400/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.29batch/s]
2025-02-05 01:57:23,912 - INFO - valid_loss:1.1544992351531982 in epoch400
2025-02-05 01:57:23,912 - INFO - valid_acc:0.9149502346270327 in epoch400
2025-02-05 01:57:23,913 - INFO - Mean iou = 84.92% in epoch400
Epoch 401/500 [Training]: 100%|██████████████████████████████| 150/150 [00:47<00:00,  3.16batch/s]
2025-02-05 01:58:11,373 - INFO - train_loss:1.151128544807434 in epoch401
2025-02-05 01:58:11,374 - INFO - train_acc:0.9831379958762777 in epoch401
2025-02-05 01:58:11,374 - INFO - Epoch 401: Learning Rate: [9.747433255022621e-06]
Epoch 401/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:04<00:00,  5.09batch/s]
2025-02-05 01:58:16,286 - INFO - valid_loss:1.1544425010681152 in epoch401
2025-02-05 01:58:16,286 - INFO - valid_acc:0.91463655053118 in epoch401
2025-02-05 01:58:16,286 - INFO - Mean iou = 84.87% in epoch401
Epoch 402/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.29batch/s]
2025-02-05 01:59:01,887 - INFO - train_loss:1.1513533576329549 in epoch402
2025-02-05 01:59:01,888 - INFO - train_acc:0.9832386260037312 in epoch402
2025-02-05 01:59:01,888 - INFO - Epoch 402: Learning Rate: [9.558195366224508e-06]
Epoch 402/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.44batch/s]
2025-02-05 01:59:07,518 - INFO - valid_loss:1.1544465875625611 in epoch402
2025-02-05 01:59:07,518 - INFO - valid_acc:0.914417192035902 in epoch402
2025-02-05 01:59:07,518 - INFO - Mean iou = 84.83% in epoch402
Epoch 403/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.30batch/s]
2025-02-05 01:59:53,025 - INFO - train_loss:1.1510447605450949 in epoch403
2025-02-05 01:59:53,026 - INFO - train_acc:0.9833739666208262 in epoch403
2025-02-05 01:59:53,026 - INFO - Epoch 403: Learning Rate: [9.370620087145593e-06]
Epoch 403/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:04<00:00,  5.05batch/s]
2025-02-05 01:59:57,974 - INFO - valid_loss:1.1542677402496337 in epoch403
2025-02-05 01:59:57,975 - INFO - valid_acc:0.9148839902691317 in epoch403
2025-02-05 01:59:57,975 - INFO - Mean iou = 84.91% in epoch403
Epoch 404/500 [Training]: 100%|██████████████████████████████| 150/150 [00:46<00:00,  3.20batch/s]
2025-02-05 02:00:44,911 - INFO - train_loss:1.1512005416552227 in epoch404
2025-02-05 02:00:44,911 - INFO - train_acc:0.9833348647728377 in epoch404
2025-02-05 02:00:44,912 - INFO - Epoch 404: Learning Rate: [9.184715128270922e-06]
Epoch 404/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.49batch/s]
2025-02-05 02:00:50,486 - INFO - valid_loss:1.1544844436645507 in epoch404
2025-02-05 02:00:50,486 - INFO - valid_acc:0.9143516827627272 in epoch404
2025-02-05 02:00:50,486 - INFO - Mean iou = 84.83% in epoch404
Epoch 405/500 [Training]: 100%|██████████████████████████████| 150/150 [00:46<00:00,  3.23batch/s]
2025-02-05 02:01:36,922 - INFO - train_loss:1.1511821850140889 in epoch405
2025-02-05 02:01:36,923 - INFO - train_acc:0.9833570711175442 in epoch405
2025-02-05 02:01:36,923 - INFO - Epoch 405: Learning Rate: [9.000488131425187e-06]
Epoch 405/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.86batch/s]
2025-02-05 02:01:42,067 - INFO - valid_loss:1.1545146703720093 in epoch405
2025-02-05 02:01:42,068 - INFO - valid_acc:0.9148807165122105 in epoch405
2025-02-05 02:01:42,068 - INFO - Mean iou = 84.91% in epoch405
Epoch 406/500 [Training]: 100%|██████████████████████████████| 150/150 [00:46<00:00,  3.21batch/s]
2025-02-05 02:02:28,819 - INFO - train_loss:1.151249262491862 in epoch406
2025-02-05 02:02:28,820 - INFO - train_acc:0.983456901753242 in epoch406
2025-02-05 02:02:28,820 - INFO - Epoch 406: Learning Rate: [8.817946669458697e-06]
Epoch 406/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.50batch/s]
2025-02-05 02:02:34,374 - INFO - valid_loss:1.1544954872131348 in epoch406
2025-02-05 02:02:34,374 - INFO - valid_acc:0.9146153428055966 in epoch406
2025-02-05 02:02:34,374 - INFO - Mean iou = 84.87% in epoch406
Epoch 407/500 [Training]: 100%|██████████████████████████████| 150/150 [00:46<00:00,  3.23batch/s]
2025-02-05 02:03:20,806 - INFO - train_loss:1.1513155961036683 in epoch407
2025-02-05 02:03:20,806 - INFO - train_acc:0.9833392934291297 in epoch407
2025-02-05 02:03:20,807 - INFO - Epoch 407: Learning Rate: [8.637098245935981e-06]
Epoch 407/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.67batch/s]
2025-02-05 02:03:26,157 - INFO - valid_loss:1.1543509197235107 in epoch407
2025-02-05 02:03:26,157 - INFO - valid_acc:0.9145291332703016 in epoch407
2025-02-05 02:03:26,157 - INFO - Mean iou = 84.85% in epoch407
Epoch 408/500 [Training]: 100%|██████████████████████████████| 150/150 [00:47<00:00,  3.19batch/s]
2025-02-05 02:04:13,251 - INFO - train_loss:1.1512447357177735 in epoch408
2025-02-05 02:04:13,252 - INFO - train_acc:0.9833981108394113 in epoch408
2025-02-05 02:04:13,253 - INFO - Epoch 408: Learning Rate: [8.457950294827359e-06]
Epoch 408/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.53batch/s]
2025-02-05 02:04:18,773 - INFO - valid_loss:1.1545777082443238 in epoch408
2025-02-05 02:04:18,773 - INFO - valid_acc:0.9144307780056447 in epoch408
2025-02-05 02:04:18,773 - INFO - Mean iou = 84.84% in epoch408
Epoch 409/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.31batch/s]
2025-02-05 02:05:04,080 - INFO - train_loss:1.1513194394111634 in epoch409
2025-02-05 02:05:04,081 - INFO - train_acc:0.983586584672808 in epoch409
2025-02-05 02:05:04,081 - INFO - Epoch 409: Learning Rate: [8.280510180203475e-06]
Epoch 409/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.54batch/s]
2025-02-05 02:05:09,588 - INFO - valid_loss:1.1545744037628174 in epoch409
2025-02-05 02:05:09,588 - INFO - valid_acc:0.9145877472668641 in epoch409
2025-02-05 02:05:09,588 - INFO - Mean iou = 84.86% in epoch409
Epoch 410/500 [Training]: 100%|██████████████████████████████| 150/150 [00:47<00:00,  3.18batch/s]
2025-02-05 02:05:56,798 - INFO - train_loss:1.1512134202321371 in epoch410
2025-02-05 02:05:56,798 - INFO - train_acc:0.983387328333823 in epoch410
2025-02-05 02:05:56,799 - INFO - Epoch 410: Learning Rate: [8.104785195932429e-06]
Epoch 410/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.42batch/s]
2025-02-05 02:06:02,458 - INFO - valid_loss:1.1542775011062623 in epoch410
2025-02-05 02:06:02,458 - INFO - valid_acc:0.914656219288569 in epoch410
2025-02-05 02:06:02,458 - INFO - Mean iou = 84.86% in epoch410
Epoch 411/500 [Training]: 100%|██████████████████████████████| 150/150 [00:45<00:00,  3.27batch/s]
2025-02-05 02:06:48,321 - INFO - train_loss:1.151124938329061 in epoch411
2025-02-05 02:06:48,322 - INFO - train_acc:0.9831485257586839 in epoch411
2025-02-05 02:06:48,322 - INFO - Epoch 411: Learning Rate: [7.93078256538007e-06]
Epoch 411/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.57batch/s]
2025-02-05 02:06:53,791 - INFO - valid_loss:1.1543707418441773 in epoch411
2025-02-05 02:06:53,791 - INFO - valid_acc:0.9146286451929284 in epoch411
2025-02-05 02:06:53,791 - INFO - Mean iou = 84.86% in epoch411
Epoch 412/500 [Training]: 100%|██████████████████████████████| 150/150 [00:46<00:00,  3.21batch/s]
2025-02-05 02:07:40,463 - INFO - train_loss:1.1510829186439515 in epoch412
2025-02-05 02:07:40,464 - INFO - train_acc:0.9835940539331612 in epoch412
2025-02-05 02:07:40,464 - INFO - Epoch 412: Learning Rate: [7.758509441112988e-06]
Epoch 412/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.78batch/s]
2025-02-05 02:07:45,692 - INFO - valid_loss:1.1543366765975953 in epoch412
2025-02-05 02:07:45,692 - INFO - valid_acc:0.9150013365647678 in epoch412
2025-02-05 02:07:45,693 - INFO - Mean iou = 84.92% in epoch412
Epoch 413/500 [Training]: 100%|██████████████████████████████| 150/150 [00:47<00:00,  3.18batch/s]
2025-02-05 02:08:32,875 - INFO - train_loss:1.1512876733144124 in epoch413
2025-02-05 02:08:32,875 - INFO - train_acc:0.9837758844962076 in epoch413
2025-02-05 02:08:32,876 - INFO - Epoch 413: Learning Rate: [7.587972904604618e-06]
Epoch 413/500 [Validation]: 100%|██████████████████████████████| 25/25 [00:05<00:00,  4.86batch/s]
2025-02-05 02:08:38,022 - INFO - valid_loss:1.1543285655975342 in epoch413
2025-02-05 02:08:38,022 - INFO - valid_acc:0.9148942018507817 in epoch413
